"Id","Country","Year","disaster","deaths"
26935,"Sri Lanka",1940,"massMovements",0
26936,"Sri Lanka",1940,"storms",0
26937,"Sri Lanka",1940,"temperatures",0
26938,"Sri Lanka",1940,"volcanic",0
26939,"Sri Lanka",1940,"wildfires",0
26940,"Sri Lanka",1950,"drought",0
26941,"Sri Lanka",1950,"earthquakes",0
26942,"Sri Lanka",1950,"floods",0
26943,"Sri Lanka",1950,"fog",0
26944,"Sri Lanka",1950,"glacialLake",0
26945,"Sri Lanka",1950,"landslides",0
26946,"Sri Lanka",1950,"massMovements",0
26947,"Sri Lanka",1950,"storms",20
26948,"Sri Lanka",1950,"temperatures",0
26949,"Sri Lanka",1950,"volcanic",0
26950,"Sri Lanka",1950,"wildfires",0
26951,"Sri Lanka",1960,"drought",0
26952,"Sri Lanka",1960,"earthquakes",0
26953,"Sri Lanka",1960,"floods",10.9
26954,"Sri Lanka",1960,"fog",0
26955,"Sri Lanka",1960,"glacialLake",0
26956,"Sri Lanka",1960,"landslides",0
26957,"Sri Lanka",1960,"massMovements",0
26958,"Sri Lanka",1960,"storms",20.6
26959,"Sri Lanka",1960,"temperatures",0
26960,"Sri Lanka",1960,"volcanic",0
26961,"Sri Lanka",1960,"wildfires",0
26962,"Sri Lanka",1970,"drought",0
26963,"Sri Lanka",1970,"earthquakes",0
26964,"Sri Lanka",1970,"floods",1
26965,"Sri Lanka",1970,"fog",0
26966,"Sri Lanka",1970,"glacialLake",0
26967,"Sri Lanka",1970,"landslides",5.4
26968,"Sri Lanka",1970,"massMovements",0
26969,"Sri Lanka",1970,"storms",74
26970,"Sri Lanka",1970,"temperatures",0
26971,"Sri Lanka",1970,"volcanic",0
26972,"Sri Lanka",1970,"wildfires",0
26973,"Sri Lanka",1980,"drought",0
26974,"Sri Lanka",1980,"earthquakes",0
26975,"Sri Lanka",1980,"floods",48.3
26976,"Sri Lanka",1980,"fog",0
26977,"Sri Lanka",1980,"glacialLake",0
26978,"Sri Lanka",1980,"landslides",0
26979,"Sri Lanka",1980,"massMovements",0
26980,"Sri Lanka",1980,"storms",0
26981,"Sri Lanka",1980,"temperatures",0
26982,"Sri Lanka",1980,"volcanic",0
26983,"Sri Lanka",1980,"wildfires",0
26984,"Sri Lanka",1990,"drought",0
26985,"Sri Lanka",1990,"earthquakes",0
26986,"Sri Lanka",1990,"floods",10.5
26987,"Sri Lanka",1990,"fog",0
26988,"Sri Lanka",1990,"glacialLake",0
26989,"Sri Lanka",1990,"landslides",6.5
26990,"Sri Lanka",1990,"massMovements",0
26991,"Sri Lanka",1990,"storms",0
26992,"Sri Lanka",1990,"temperatures",0
26993,"Sri Lanka",1990,"volcanic",0
26994,"Sri Lanka",1990,"wildfires",0
26995,"Sri Lanka",2000,"drought",0
26996,"Sri Lanka",2000,"earthquakes",3539.9
26997,"Sri Lanka",2000,"floods",36.3
26998,"Sri Lanka",2000,"fog",0
26999,"Sri Lanka",2000,"glacialLake",0
27000,"Sri Lanka",2000,"landslides",0
27001,"Sri Lanka",2000,"massMovements",0
27002,"Sri Lanka",2000,"storms",1.4
27003,"Sri Lanka",2000,"temperatures",0
27004,"Sri Lanka",2000,"volcanic",0
27005,"Sri Lanka",2000,"wildfires",0
27006,"Sri Lanka",2010,"drought",0
27007,"Sri Lanka",2010,"earthquakes",0
27008,"Sri Lanka",2010,"floods",93.7
27009,"Sri Lanka",2010,"fog",0
27010,"Sri Lanka",2010,"glacialLake",0
27011,"Sri Lanka",2010,"landslides",24.1
27012,"Sri Lanka",2010,"massMovements",0
27013,"Sri Lanka",2010,"storms",5.6
27014,"Sri Lanka",2010,"temperatures",0
27015,"Sri Lanka",2010,"volcanic",0
27016,"Sri Lanka",2010,"wildfires",0
27017,"Sri Lanka",2020,"drought",0
27018,"Sri Lanka",2020,"earthquakes",0
27019,"Sri Lanka",2020,"floods",17.333334
27020,"Sri Lanka",2020,"fog",0
27021,"Sri Lanka",2020,"glacialLake",0
27022,"Sri Lanka",2020,"landslides",0
27023,"Sri Lanka",2020,"massMovements",0
27024,"Sri Lanka",2020,"storms",1.6666666
27025,"Sri Lanka",2020,"temperatures",0
27026,"Sri Lanka",2020,"volcanic",0
27027,"Sri Lanka",2020,"wildfires",0
27028,"Sudan",1900,"drought",0
27029,"Sudan",1900,"earthquakes",0
27030,"Sudan",1900,"floods",0
27031,"Sudan",1900,"fog",0
27032,"Sudan",1900,"glacialLake",0
27033,"Sudan",1900,"landslides",0
27034,"Sudan",1900,"massMovements",0
27035,"Sudan",1900,"storms",0
27036,"Sudan",1900,"temperatures",0
27037,"Sudan",1900,"volcanic",0
27038,"Sudan",1900,"wildfires",0
27039,"Sudan",1910,"drought",0
27040,"Sudan",1910,"earthquakes",0
27041,"Sudan",1910,"floods",0
27042,"Sudan",1910,"fog",0
27043,"Sudan",1910,"glacialLake",0
27044,"Sudan",1910,"landslides",0
27045,"Sudan",1910,"massMovements",0
27046,"Sudan",1910,"storms",0
27047,"Sudan",1910,"temperatures",0
27048,"Sudan",1910,"volcanic",0
27049,"Sudan",1910,"wildfires",0
27050,"Sudan",1920,"drought",0
27051,"Sudan",1920,"earthquakes",0
27052,"Sudan",1920,"floods",0
27053,"Sudan",1920,"fog",0
27054,"Sudan",1920,"glacialLake",0
27055,"Sudan",1920,"landslides",0
27056,"Sudan",1920,"massMovements",0
27057,"Sudan",1920,"storms",0
27058,"Sudan",1920,"temperatures",0
27059,"Sudan",1920,"volcanic",0
27060,"Sudan",1920,"wildfires",0
27061,"Sudan",1930,"drought",0
27062,"Sudan",1930,"earthquakes",0
27063,"Sudan",1930,"floods",0
27064,"Sudan",1930,"fog",0
27065,"Sudan",1930,"glacialLake",0
27066,"Sudan",1930,"landslides",0
27067,"Sudan",1930,"massMovements",0
27068,"Sudan",1930,"storms",0
27069,"Sudan",1930,"temperatures",0
27070,"Sudan",1930,"volcanic",0
27071,"Sudan",1930,"wildfires",0
27072,"Sudan",1940,"drought",0
27073,"Sudan",1940,"earthquakes",0
27074,"Sudan",1940,"floods",0
27075,"Sudan",1940,"fog",0
27076,"Sudan",1940,"glacialLake",0
27077,"Sudan",1940,"landslides",0
27078,"Sudan",1940,"massMovements",0
27079,"Sudan",1940,"storms",0
27080,"Sudan",1940,"temperatures",0
27081,"Sudan",1940,"volcanic",0
27082,"Sudan",1940,"wildfires",0
27083,"Sudan",1950,"drought",0
27084,"Sudan",1950,"earthquakes",0
27085,"Sudan",1950,"floods",0
27086,"Sudan",1950,"fog",0
27087,"Sudan",1950,"glacialLake",0
27088,"Sudan",1950,"landslides",0
27089,"Sudan",1950,"massMovements",0
27090,"Sudan",1950,"storms",0
27091,"Sudan",1950,"temperatures",0
27092,"Sudan",1950,"volcanic",0
27093,"Sudan",1950,"wildfires",0
27094,"Sudan",1960,"drought",0
27095,"Sudan",1960,"earthquakes",0
27096,"Sudan",1960,"floods",0
27097,"Sudan",1960,"fog",0
27098,"Sudan",1960,"glacialLake",0
27099,"Sudan",1960,"landslides",0
27100,"Sudan",1960,"massMovements",0
27101,"Sudan",1960,"storms",0
27102,"Sudan",1960,"temperatures",0
27103,"Sudan",1960,"volcanic",0
27104,"Sudan",1960,"wildfires",0
27105,"Sudan",1970,"drought",0
27106,"Sudan",1970,"earthquakes",0
27107,"Sudan",1970,"floods",3.4
27108,"Sudan",1970,"fog",0
27109,"Sudan",1970,"glacialLake",0
27110,"Sudan",1970,"landslides",0
27111,"Sudan",1970,"massMovements",0
27112,"Sudan",1970,"storms",0
27113,"Sudan",1970,"temperatures",0
27114,"Sudan",1970,"volcanic",0
27115,"Sudan",1970,"wildfires",0
27116,"Sudan",1980,"drought",15000
27117,"Sudan",1980,"earthquakes",0
27118,"Sudan",1980,"floods",9.6
27119,"Sudan",1980,"fog",0
27120,"Sudan",1980,"glacialLake",0
27121,"Sudan",1980,"landslides",0
27122,"Sudan",1980,"massMovements",0
27123,"Sudan",1980,"storms",0
27124,"Sudan",1980,"temperatures",0
27125,"Sudan",1980,"volcanic",0
27126,"Sudan",1980,"wildfires",0
27127,"Sudan",1990,"drought",0
27128,"Sudan",1990,"earthquakes",0.3
27129,"Sudan",1990,"floods",33
27130,"Sudan",1990,"fog",0
27131,"Sudan",1990,"glacialLake",0
27132,"Sudan",1990,"landslides",0
27133,"Sudan",1990,"massMovements",0
27134,"Sudan",1990,"storms",0
27135,"Sudan",1990,"temperatures",0
27136,"Sudan",1990,"volcanic",0
27137,"Sudan",1990,"wildfires",4.7
27138,"Sudan",2000,"drought",0
27139,"Sudan",2000,"earthquakes",0
27140,"Sudan",2000,"floods",22.5
27141,"Sudan",2000,"fog",0
27142,"Sudan",2000,"glacialLake",0
27143,"Sudan",2000,"landslides",0
27144,"Sudan",2000,"massMovements",0
27145,"Sudan",2000,"storms",3.3
27146,"Sudan",2000,"temperatures",0
27147,"Sudan",2000,"volcanic",0
27148,"Sudan",2000,"wildfires",0
27149,"Sudan",2010,"drought",0
27150,"Sudan",2010,"earthquakes",0
27151,"Sudan",2010,"floods",52.6
27152,"Sudan",2010,"fog",0
27153,"Sudan",2010,"glacialLake",0
27154,"Sudan",2010,"landslides",0
27155,"Sudan",2010,"massMovements",0
27156,"Sudan",2010,"storms",2
27157,"Sudan",2010,"temperatures",1.6
27158,"Sudan",2010,"volcanic",0
27159,"Sudan",2010,"wildfires",0
27160,"Sudan",2020,"drought",0
27161,"Sudan",2020,"earthquakes",0
27162,"Sudan",2020,"floods",117.666664
27163,"Sudan",2020,"fog",0
27164,"Sudan",2020,"glacialLake",0
27165,"Sudan",2020,"landslides",0
27166,"Sudan",2020,"massMovements",0
27167,"Sudan",2020,"storms",0
27168,"Sudan",2020,"temperatures",0
27169,"Sudan",2020,"volcanic",0
27170,"Sudan",2020,"wildfires",0
27171,"Suriname",1900,"drought",0
27172,"Suriname",1900,"earthquakes",0
27173,"Suriname",1900,"floods",0
27174,"Suriname",1900,"fog",0
27175,"Suriname",1900,"glacialLake",0
27176,"Suriname",1900,"landslides",0
27177,"Suriname",1900,"massMovements",0
27178,"Suriname",1900,"storms",0
27179,"Suriname",1900,"temperatures",0
27180,"Suriname",1900,"volcanic",0
27181,"Suriname",1900,"wildfires",0
27182,"Suriname",1910,"drought",0
27183,"Suriname",1910,"earthquakes",0
27184,"Suriname",1910,"floods",0
27185,"Suriname",1910,"fog",0
27186,"Suriname",1910,"glacialLake",0
27187,"Suriname",1910,"landslides",0
27188,"Suriname",1910,"massMovements",0
27189,"Suriname",1910,"storms",0
27190,"Suriname",1910,"temperatures",0
27191,"Suriname",1910,"volcanic",0
27192,"Suriname",1910,"wildfires",0
27193,"Suriname",1920,"drought",0
27194,"Suriname",1920,"earthquakes",0
27195,"Suriname",1920,"floods",0
27196,"Suriname",1920,"fog",0
27197,"Suriname",1920,"glacialLake",0
27198,"Suriname",1920,"landslides",0
27199,"Suriname",1920,"massMovements",0
27200,"Suriname",1920,"storms",0
27201,"Suriname",1920,"temperatures",0
27202,"Suriname",1920,"volcanic",0
27203,"Suriname",1920,"wildfires",0
27204,"Suriname",1930,"drought",0
27205,"Suriname",1930,"earthquakes",0
27206,"Suriname",1930,"floods",0
27207,"Suriname",1930,"fog",0
27208,"Suriname",1930,"glacialLake",0
27209,"Suriname",1930,"landslides",0
27210,"Suriname",1930,"massMovements",0
27211,"Suriname",1930,"storms",0
27212,"Suriname",1930,"temperatures",0
27213,"Suriname",1930,"volcanic",0
27214,"Suriname",1930,"wildfires",0
27215,"Suriname",1940,"drought",0
27216,"Suriname",1940,"earthquakes",0
27217,"Suriname",1940,"floods",0
27218,"Suriname",1940,"fog",0
27219,"Suriname",1940,"glacialLake",0
27220,"Suriname",1940,"landslides",0
27221,"Suriname",1940,"massMovements",0
27222,"Suriname",1940,"storms",0
27223,"Suriname",1940,"temperatures",0
27224,"Suriname",1940,"volcanic",0
27225,"Suriname",1940,"wildfires",0
27226,"Suriname",1950,"drought",0
27227,"Suriname",1950,"earthquakes",0
27228,"Suriname",1950,"floods",0
27229,"Suriname",1950,"fog",0
27230,"Suriname",1950,"glacialLake",0
27231,"Suriname",1950,"landslides",0
27232,"Suriname",1950,"massMovements",0
27233,"Suriname",1950,"storms",0
27234,"Suriname",1950,"temperatures",0
27235,"Suriname",1950,"volcanic",0
27236,"Suriname",1950,"wildfires",0
27237,"Suriname",1960,"drought",0
27238,"Suriname",1960,"earthquakes",0
27239,"Suriname",1960,"floods",0
27240,"Suriname",1960,"fog",0
27241,"Suriname",1960,"glacialLake",0
27242,"Suriname",1960,"landslides",0
27243,"Suriname",1960,"massMovements",0
27244,"Suriname",1960,"storms",0
27245,"Suriname",1960,"temperatures",0
27246,"Suriname",1960,"volcanic",0
27247,"Suriname",1960,"wildfires",0
27248,"Suriname",1970,"drought",0
27249,"Suriname",1970,"earthquakes",0
27250,"Suriname",1970,"floods",0
27251,"Suriname",1970,"fog",0
27252,"Suriname",1970,"glacialLake",0
27253,"Suriname",1970,"landslides",0
27254,"Suriname",1970,"massMovements",0
27255,"Suriname",1970,"storms",0
27256,"Suriname",1970,"temperatures",0
27257,"Suriname",1970,"volcanic",0
27258,"Suriname",1970,"wildfires",0
27259,"Suriname",1980,"drought",0
27260,"Suriname",1980,"earthquakes",0
27261,"Suriname",1980,"floods",0
27262,"Suriname",1980,"fog",0
27263,"Suriname",1980,"glacialLake",0
27264,"Suriname",1980,"landslides",0
27265,"Suriname",1980,"massMovements",0
27266,"Suriname",1980,"storms",0
27267,"Suriname",1980,"temperatures",0
27268,"Suriname",1980,"volcanic",0
27269,"Suriname",1980,"wildfires",0
27270,"Suriname",1990,"drought",0
27271,"Suriname",1990,"earthquakes",0
27272,"Suriname",1990,"floods",0
27273,"Suriname",1990,"fog",0
27274,"Suriname",1990,"glacialLake",0
27275,"Suriname",1990,"landslides",0
27276,"Suriname",1990,"massMovements",0
27277,"Suriname",1990,"storms",0
27278,"Suriname",1990,"temperatures",0
27279,"Suriname",1990,"volcanic",0
27280,"Suriname",1990,"wildfires",0
27281,"Suriname",2000,"drought",0
27282,"Suriname",2000,"earthquakes",0
27283,"Suriname",2000,"floods",0.5
27284,"Suriname",2000,"fog",0
27285,"Suriname",2000,"glacialLake",0
27286,"Suriname",2000,"landslides",0
27287,"Suriname",2000,"massMovements",0
27288,"Suriname",2000,"storms",0
27289,"Suriname",2000,"temperatures",0
27290,"Suriname",2000,"volcanic",0
27291,"Suriname",2000,"wildfires",0
27292,"Suriname",2010,"drought",0
27293,"Suriname",2010,"earthquakes",0
27294,"Suriname",2010,"floods",0
27295,"Suriname",2010,"fog",0
27296,"Suriname",2010,"glacialLake",0
27297,"Suriname",2010,"landslides",0
27298,"Suriname",2010,"massMovements",0
27299,"Suriname",2010,"storms",0
27300,"Suriname",2010,"temperatures",0
27301,"Suriname",2010,"volcanic",0
27302,"Suriname",2010,"wildfires",0
27303,"Suriname",2020,"drought",0
27304,"Suriname",2020,"earthquakes",0
27305,"Suriname",2020,"floods",0
27306,"Suriname",2020,"fog",0
27307,"Suriname",2020,"glacialLake",0
27308,"Suriname",2020,"landslides",0
27309,"Suriname",2020,"massMovements",0
27310,"Suriname",2020,"storms",0
27311,"Suriname",2020,"temperatures",0
27312,"Suriname",2020,"volcanic",0
27313,"Suriname",2020,"wildfires",0
27314,"Sweden",1900,"drought",0
27315,"Sweden",1900,"earthquakes",0
27316,"Sweden",1900,"floods",0
27317,"Sweden",1900,"fog",0
27318,"Sweden",1900,"glacialLake",0
27319,"Sweden",1900,"landslides",0
27320,"Sweden",1900,"massMovements",0
27321,"Sweden",1900,"storms",0
27322,"Sweden",1900,"temperatures",0
27323,"Sweden",1900,"volcanic",0
27324,"Sweden",1900,"wildfires",0
27325,"Sweden",1910,"drought",0
27326,"Sweden",1910,"earthquakes",0
27327,"Sweden",1910,"floods",0
27328,"Sweden",1910,"fog",0
27329,"Sweden",1910,"glacialLake",0
27330,"Sweden",1910,"landslides",0
27331,"Sweden",1910,"massMovements",0
27332,"Sweden",1910,"storms",0
27333,"Sweden",1910,"temperatures",0
27334,"Sweden",1910,"volcanic",0
27335,"Sweden",1910,"wildfires",0
27336,"Sweden",1920,"drought",0
27337,"Sweden",1920,"earthquakes",0
27338,"Sweden",1920,"floods",0
27339,"Sweden",1920,"fog",0
27340,"Sweden",1920,"glacialLake",0
27341,"Sweden",1920,"landslides",0
27342,"Sweden",1920,"massMovements",0
27343,"Sweden",1920,"storms",0
27344,"Sweden",1920,"temperatures",0
27345,"Sweden",1920,"volcanic",0
27346,"Sweden",1920,"wildfires",0
27347,"Sweden",1930,"drought",0
27348,"Sweden",1930,"earthquakes",0
27349,"Sweden",1930,"floods",0
27350,"Sweden",1930,"fog",0
27351,"Sweden",1930,"glacialLake",0
27352,"Sweden",1930,"landslides",0
27353,"Sweden",1930,"massMovements",0
27354,"Sweden",1930,"storms",0
27355,"Sweden",1930,"temperatures",0
27356,"Sweden",1930,"volcanic",0
27357,"Sweden",1930,"wildfires",0
27358,"Sweden",1940,"drought",0
27359,"Sweden",1940,"earthquakes",0
27360,"Sweden",1940,"floods",0
27361,"Sweden",1940,"fog",0
27362,"Sweden",1940,"glacialLake",0
27363,"Sweden",1940,"landslides",0
27364,"Sweden",1940,"massMovements",0
27365,"Sweden",1940,"storms",0
27366,"Sweden",1940,"temperatures",0
27367,"Sweden",1940,"volcanic",0
27368,"Sweden",1940,"wildfires",0
27369,"Sweden",1950,"drought",0
27370,"Sweden",1950,"earthquakes",0
27371,"Sweden",1950,"floods",0
27372,"Sweden",1950,"fog",0
27373,"Sweden",1950,"glacialLake",0
27374,"Sweden",1950,"landslides",0
27375,"Sweden",1950,"massMovements",0
27376,"Sweden",1950,"storms",0
27377,"Sweden",1950,"temperatures",0
27378,"Sweden",1950,"volcanic",0
27379,"Sweden",1950,"wildfires",0
27380,"Sweden",1960,"drought",0
27381,"Sweden",1960,"earthquakes",0
27382,"Sweden",1960,"floods",0
27383,"Sweden",1960,"fog",0
27384,"Sweden",1960,"glacialLake",0
27385,"Sweden",1960,"landslides",0
27386,"Sweden",1960,"massMovements",0
27387,"Sweden",1960,"storms",0
27388,"Sweden",1960,"temperatures",0
27389,"Sweden",1960,"volcanic",0
27390,"Sweden",1960,"wildfires",0
27391,"Sweden",1970,"drought",0
27392,"Sweden",1970,"earthquakes",0
27393,"Sweden",1970,"floods",0
27394,"Sweden",1970,"fog",0
27395,"Sweden",1970,"glacialLake",0
27396,"Sweden",1970,"landslides",1.3
27397,"Sweden",1970,"massMovements",0
27398,"Sweden",1970,"storms",0
27399,"Sweden",1970,"temperatures",0
27400,"Sweden",1970,"volcanic",0
27401,"Sweden",1970,"wildfires",0
27402,"Sweden",1980,"drought",0
27403,"Sweden",1980,"earthquakes",0
27404,"Sweden",1980,"floods",1.1
27405,"Sweden",1980,"fog",0
27406,"Sweden",1980,"glacialLake",0
27407,"Sweden",1980,"landslides",0
27408,"Sweden",1980,"massMovements",0
27409,"Sweden",1980,"storms",0
27410,"Sweden",1980,"temperatures",0
27411,"Sweden",1980,"volcanic",0
27412,"Sweden",1980,"wildfires",0
27413,"Sweden",1990,"drought",0
27414,"Sweden",1990,"earthquakes",0
27415,"Sweden",1990,"floods",0
27416,"Sweden",1990,"fog",0
27417,"Sweden",1990,"glacialLake",0
27418,"Sweden",1990,"landslides",0
27419,"Sweden",1990,"massMovements",0
27420,"Sweden",1990,"storms",0.3
27421,"Sweden",1990,"temperatures",0
27422,"Sweden",1990,"volcanic",0
27423,"Sweden",1990,"wildfires",0
27424,"Sweden",2000,"drought",0
27425,"Sweden",2000,"earthquakes",0
27426,"Sweden",2000,"floods",0
27427,"Sweden",2000,"fog",0
27428,"Sweden",2000,"glacialLake",0
27429,"Sweden",2000,"landslides",0
27430,"Sweden",2000,"massMovements",0
27431,"Sweden",2000,"storms",0.8
27432,"Sweden",2000,"temperatures",0
27433,"Sweden",2000,"volcanic",0
27434,"Sweden",2000,"wildfires",0
27435,"Sweden",2010,"drought",0
27436,"Sweden",2010,"earthquakes",0
27437,"Sweden",2010,"floods",0
27438,"Sweden",2010,"fog",0
27439,"Sweden",2010,"glacialLake",0
27440,"Sweden",2010,"landslides",0
27441,"Sweden",2010,"massMovements",0
27442,"Sweden",2010,"storms",0.7
27443,"Sweden",2010,"temperatures",0
27444,"Sweden",2010,"volcanic",0
27445,"Sweden",2010,"wildfires",0
27446,"Sweden",2020,"drought",0
27447,"Sweden",2020,"earthquakes",0
27448,"Sweden",2020,"floods",0
27449,"Sweden",2020,"fog",0
27450,"Sweden",2020,"glacialLake",0
27451,"Sweden",2020,"landslides",0
27452,"Sweden",2020,"massMovements",0
27453,"Sweden",2020,"storms",0.33333334
27454,"Sweden",2020,"temperatures",0
27455,"Sweden",2020,"volcanic",0
27456,"Sweden",2020,"wildfires",0
27457,"Switzerland",1900,"drought",0
27458,"Switzerland",1900,"earthquakes",0
27459,"Switzerland",1900,"floods",0
27460,"Switzerland",1900,"fog",0
27461,"Switzerland",1900,"glacialLake",0
27462,"Switzerland",1900,"landslides",0
27463,"Switzerland",1900,"massMovements",0
27464,"Switzerland",1900,"storms",0
27465,"Switzerland",1900,"temperatures",0
27466,"Switzerland",1900,"volcanic",0
27467,"Switzerland",1900,"wildfires",0
27468,"Switzerland",1910,"drought",0
27469,"Switzerland",1910,"earthquakes",0
27470,"Switzerland",1910,"floods",0
27471,"Switzerland",1910,"fog",0
27472,"Switzerland",1910,"glacialLake",0
27473,"Switzerland",1910,"landslides",0
27474,"Switzerland",1910,"massMovements",0
27475,"Switzerland",1910,"storms",0
27476,"Switzerland",1910,"temperatures",0
27477,"Switzerland",1910,"volcanic",0
27478,"Switzerland",1910,"wildfires",0
27479,"Switzerland",1920,"drought",0
27480,"Switzerland",1920,"earthquakes",0
27481,"Switzerland",1920,"floods",0
27482,"Switzerland",1920,"fog",0
27483,"Switzerland",1920,"glacialLake",0
27484,"Switzerland",1920,"landslides",0
27485,"Switzerland",1920,"massMovements",0
27486,"Switzerland",1920,"storms",0
27487,"Switzerland",1920,"temperatures",0
27488,"Switzerland",1920,"volcanic",0
27489,"Switzerland",1920,"wildfires",0
27490,"Switzerland",1930,"drought",0
27491,"Switzerland",1930,"earthquakes",0
27492,"Switzerland",1930,"floods",0
27493,"Switzerland",1930,"fog",0
27494,"Switzerland",1930,"glacialLake",0
27495,"Switzerland",1930,"landslides",0
27496,"Switzerland",1930,"massMovements",0
27497,"Switzerland",1930,"storms",0
27498,"Switzerland",1930,"temperatures",0
27499,"Switzerland",1930,"volcanic",0
27500,"Switzerland",1930,"wildfires",0
27501,"Switzerland",1940,"drought",0
27502,"Switzerland",1940,"earthquakes",0
27503,"Switzerland",1940,"floods",0
27504,"Switzerland",1940,"fog",0
27505,"Switzerland",1940,"glacialLake",0
27506,"Switzerland",1940,"landslides",0
27507,"Switzerland",1940,"massMovements",0
27508,"Switzerland",1940,"storms",0
27509,"Switzerland",1940,"temperatures",0
27510,"Switzerland",1940,"volcanic",0
27511,"Switzerland",1940,"wildfires",0
27512,"Switzerland",1950,"drought",0
27513,"Switzerland",1950,"earthquakes",0
27514,"Switzerland",1950,"floods",0
27515,"Switzerland",1950,"fog",0
27516,"Switzerland",1950,"glacialLake",0
27517,"Switzerland",1950,"landslides",9.2
27518,"Switzerland",1950,"massMovements",0
27519,"Switzerland",1950,"storms",0
27520,"Switzerland",1950,"temperatures",0
27521,"Switzerland",1950,"volcanic",0
27522,"Switzerland",1950,"wildfires",0
27523,"Switzerland",1960,"drought",0
27524,"Switzerland",1960,"earthquakes",0
27525,"Switzerland",1960,"floods",0
27526,"Switzerland",1960,"fog",0
27527,"Switzerland",1960,"glacialLake",0
27528,"Switzerland",1960,"landslides",11
27529,"Switzerland",1960,"massMovements",0
27530,"Switzerland",1960,"storms",0
27531,"Switzerland",1960,"temperatures",0
27532,"Switzerland",1960,"volcanic",0
27533,"Switzerland",1960,"wildfires",0
27534,"Switzerland",1970,"drought",0
27535,"Switzerland",1970,"earthquakes",0
27536,"Switzerland",1970,"floods",0
27537,"Switzerland",1970,"fog",0
27538,"Switzerland",1970,"glacialLake",0
27539,"Switzerland",1970,"landslides",4.3
27540,"Switzerland",1970,"massMovements",0
27541,"Switzerland",1970,"storms",0
27542,"Switzerland",1970,"temperatures",0
27543,"Switzerland",1970,"volcanic",0
27544,"Switzerland",1970,"wildfires",0
27545,"Switzerland",1980,"drought",0
27546,"Switzerland",1980,"earthquakes",0
27547,"Switzerland",1980,"floods",0
27548,"Switzerland",1980,"fog",0
27549,"Switzerland",1980,"glacialLake",0
27550,"Switzerland",1980,"landslides",0
27551,"Switzerland",1980,"massMovements",0
27552,"Switzerland",1980,"storms",0.1
27553,"Switzerland",1980,"temperatures",0
27554,"Switzerland",1980,"volcanic",0
27555,"Switzerland",1980,"wildfires",0
27556,"Switzerland",1990,"drought",0
27557,"Switzerland",1990,"earthquakes",0
27558,"Switzerland",1990,"floods",0.3
27559,"Switzerland",1990,"fog",0
27560,"Switzerland",1990,"glacialLake",0
27561,"Switzerland",1990,"landslides",3
27562,"Switzerland",1990,"massMovements",0
27563,"Switzerland",1990,"storms",1.9
27564,"Switzerland",1990,"temperatures",0
27565,"Switzerland",1990,"volcanic",0
27566,"Switzerland",1990,"wildfires",0
27567,"Switzerland",2000,"drought",0
27568,"Switzerland",2000,"earthquakes",0
27569,"Switzerland",2000,"floods",0.7
27570,"Switzerland",2000,"fog",0
27571,"Switzerland",2000,"glacialLake",0
27572,"Switzerland",2000,"landslides",2
27573,"Switzerland",2000,"massMovements",0
27574,"Switzerland",2000,"storms",0.2
27575,"Switzerland",2000,"temperatures",103.9
27576,"Switzerland",2000,"volcanic",0
27577,"Switzerland",2000,"wildfires",0
27578,"Switzerland",2010,"drought",0
27579,"Switzerland",2010,"earthquakes",0
27580,"Switzerland",2010,"floods",0
27581,"Switzerland",2010,"fog",0
27582,"Switzerland",2010,"glacialLake",0
27583,"Switzerland",2010,"landslides",0
27584,"Switzerland",2010,"massMovements",0.8
27585,"Switzerland",2010,"storms",0.6
27586,"Switzerland",2010,"temperatures",1.1
27587,"Switzerland",2010,"volcanic",0
27588,"Switzerland",2010,"wildfires",0
27589,"Switzerland",2020,"drought",0
27590,"Switzerland",2020,"earthquakes",0
27591,"Switzerland",2020,"floods",0
27592,"Switzerland",2020,"fog",0
27593,"Switzerland",2020,"glacialLake",0
27594,"Switzerland",2020,"landslides",5.6666665
27595,"Switzerland",2020,"massMovements",0
27596,"Switzerland",2020,"storms",0
27597,"Switzerland",2020,"temperatures",0
27598,"Switzerland",2020,"volcanic",0
27599,"Switzerland",2020,"wildfires",0
27600,"Syria",1900,"drought",0
27601,"Syria",1900,"earthquakes",0
27602,"Syria",1900,"floods",0
27603,"Syria",1900,"fog",0
27604,"Syria",1900,"glacialLake",0
27605,"Syria",1900,"landslides",0
27606,"Syria",1900,"massMovements",0
27607,"Syria",1900,"storms",0
27608,"Syria",1900,"temperatures",0
27609,"Syria",1900,"volcanic",0
27610,"Syria",1900,"wildfires",0
27611,"Syria",1910,"drought",0
27612,"Syria",1910,"earthquakes",0
27613,"Syria",1910,"floods",0
27614,"Syria",1910,"fog",0
27615,"Syria",1910,"glacialLake",0
27616,"Syria",1910,"landslides",0
27617,"Syria",1910,"massMovements",0
27618,"Syria",1910,"storms",0
27619,"Syria",1910,"temperatures",0
27620,"Syria",1910,"volcanic",0
27621,"Syria",1910,"wildfires",0
27622,"Syria",1920,"drought",0
27623,"Syria",1920,"earthquakes",0
27624,"Syria",1920,"floods",0
27625,"Syria",1920,"fog",0
27626,"Syria",1920,"glacialLake",0
27627,"Syria",1920,"landslides",0
27628,"Syria",1920,"massMovements",0
27629,"Syria",1920,"storms",0
27630,"Syria",1920,"temperatures",0
27631,"Syria",1920,"volcanic",0
