"Country","Year","disaster","economic_damages","deaths"
"South Yemen",1960,"volcanic",0,0
"South Yemen",1960,"wildfires",0,0
"South Yemen",1970,"drought",0,0
"South Yemen",1970,"earthquakes",0,0
"South Yemen",1970,"floods",0,0
"South Yemen",1970,"fog",0,0
"South Yemen",1970,"glacialLake",0,0
"South Yemen",1970,"landslides",0,0
"South Yemen",1970,"massMovements",0,0
"South Yemen",1970,"storms",0,0
"South Yemen",1970,"temperatures",0,0
"South Yemen",1970,"volcanic",0,0
"South Yemen",1970,"wildfires",0,0
"South Yemen",1980,"drought",0,0
"South Yemen",1980,"earthquakes",0,0
"South Yemen",1980,"floods",104020000,50.7
"South Yemen",1980,"fog",0,0
"South Yemen",1980,"glacialLake",0,0
"South Yemen",1980,"landslides",0,0
"South Yemen",1980,"massMovements",0,0
"South Yemen",1980,"storms",0,0
"South Yemen",1980,"temperatures",0,0
"South Yemen",1980,"volcanic",0,0
"South Yemen",1980,"wildfires",0,0
"South Yemen",1990,"drought",0,0
"South Yemen",1990,"earthquakes",0,0
"South Yemen",1990,"floods",0,0
"South Yemen",1990,"fog",0,0
"South Yemen",1990,"glacialLake",0,0
"South Yemen",1990,"landslides",0,0
"South Yemen",1990,"massMovements",0,0
"South Yemen",1990,"storms",0,0
"South Yemen",1990,"temperatures",0,0
"South Yemen",1990,"volcanic",0,0
"South Yemen",1990,"wildfires",0,0
"South Yemen",2000,"drought",0,0
"South Yemen",2000,"earthquakes",0,0
"South Yemen",2000,"floods",0,0
"South Yemen",2000,"fog",0,0
"South Yemen",2000,"glacialLake",0,0
"South Yemen",2000,"landslides",0,0
"South Yemen",2000,"massMovements",0,0
"South Yemen",2000,"storms",0,0
"South Yemen",2000,"temperatures",0,0
"South Yemen",2000,"volcanic",0,0
"South Yemen",2000,"wildfires",0,0
"South Yemen",2010,"drought",0,0
"South Yemen",2010,"earthquakes",0,0
"South Yemen",2010,"floods",0,0
"South Yemen",2010,"fog",0,0
"South Yemen",2010,"glacialLake",0,0
"South Yemen",2010,"landslides",0,0
"South Yemen",2010,"massMovements",0,0
"South Yemen",2010,"storms",0,0
"South Yemen",2010,"temperatures",0,0
"South Yemen",2010,"volcanic",0,0
"South Yemen",2010,"wildfires",0,0
"South Yemen",2020,"drought",0,0
"South Yemen",2020,"earthquakes",0,0
"South Yemen",2020,"floods",0,0
"South Yemen",2020,"fog",0,0
"South Yemen",2020,"glacialLake",0,0
"South Yemen",2020,"landslides",0,0
"South Yemen",2020,"massMovements",0,0
"South Yemen",2020,"storms",0,0
"South Yemen",2020,"temperatures",0,0
"South Yemen",2020,"volcanic",0,0
"South Yemen",2020,"wildfires",0,0
"Spain",1900,"drought",0,0
"Spain",1900,"earthquakes",0,0
"Spain",1900,"floods",0,0
"Spain",1900,"fog",0,0
"Spain",1900,"glacialLake",0,0
"Spain",1900,"landslides",0,0
"Spain",1900,"massMovements",0,0
"Spain",1900,"storms",0,0
"Spain",1900,"temperatures",0,0
"Spain",1900,"volcanic",0,0
"Spain",1900,"wildfires",0,0
"Spain",1910,"drought",0,0
"Spain",1910,"earthquakes",0,0
"Spain",1910,"floods",0,0
"Spain",1910,"fog",0,0
"Spain",1910,"glacialLake",0,0
"Spain",1910,"landslides",0,0
"Spain",1910,"massMovements",0,0
"Spain",1910,"storms",0,0
"Spain",1910,"temperatures",0,0
"Spain",1910,"volcanic",0,0
"Spain",1910,"wildfires",0,0
"Spain",1920,"drought",0,0
"Spain",1920,"earthquakes",0,0
"Spain",1920,"floods",0,0
"Spain",1920,"fog",0,0
"Spain",1920,"glacialLake",0,0
"Spain",1920,"landslides",0,0
"Spain",1920,"massMovements",0,0
"Spain",1920,"storms",0,0
"Spain",1920,"temperatures",0,0
"Spain",1920,"volcanic",0,0
"Spain",1920,"wildfires",0,0
"Spain",1930,"drought",0,0
"Spain",1930,"earthquakes",0,0
"Spain",1930,"floods",0,0
"Spain",1930,"fog",0,0
"Spain",1930,"glacialLake",0,0
"Spain",1930,"landslides",0,0
"Spain",1930,"massMovements",0,0
"Spain",1930,"storms",0,0
"Spain",1930,"temperatures",0,0
"Spain",1930,"volcanic",0,0
"Spain",1930,"wildfires",0,0
"Spain",1940,"drought",0,0
"Spain",1940,"earthquakes",0,0
"Spain",1940,"floods",0,0
"Spain",1940,"fog",0,0
"Spain",1940,"glacialLake",0,0
"Spain",1940,"landslides",0,0
"Spain",1940,"massMovements",0,0
"Spain",1940,"storms",0,2
"Spain",1940,"temperatures",0,0
"Spain",1940,"volcanic",0,0
"Spain",1940,"wildfires",0,0
"Spain",1950,"drought",0,0
"Spain",1950,"earthquakes",0,1.1
"Spain",1950,"floods",0,12.7
"Spain",1950,"fog",0,0
"Spain",1950,"glacialLake",0,0
"Spain",1950,"landslides",0,0
"Spain",1950,"massMovements",0,0
"Spain",1950,"storms",0,2.6
"Spain",1950,"temperatures",0,0
"Spain",1950,"volcanic",0,0
"Spain",1950,"wildfires",0,0
"Spain",1960,"drought",0,0
"Spain",1960,"earthquakes",0,0
"Spain",1960,"floods",8e+06,44.5
"Spain",1960,"fog",0,0
"Spain",1960,"glacialLake",0,0
"Spain",1960,"landslides",0,0
"Spain",1960,"massMovements",0,0
"Spain",1960,"storms",0,0
"Spain",1960,"temperatures",0,0
"Spain",1960,"volcanic",0,0
"Spain",1960,"wildfires",0,0
"Spain",1970,"drought",0,0
"Spain",1970,"earthquakes",0,0
"Spain",1970,"floods",44500000,52.2
"Spain",1970,"fog",0,0
"Spain",1970,"glacialLake",0,0
"Spain",1970,"landslides",0,0
"Spain",1970,"massMovements",0,0
"Spain",1970,"storms",5500000,1.9
"Spain",1970,"temperatures",1e+07,40
"Spain",1970,"volcanic",0,0
"Spain",1970,"wildfires",0,0
"Spain",1980,"drought",2.96e+08,0
"Spain",1980,"earthquakes",0,0
"Spain",1980,"floods",648800000,13.9
"Spain",1980,"fog",0,0
"Spain",1980,"glacialLake",0,0
"Spain",1980,"landslides",0,0
"Spain",1980,"massMovements",0,0
"Spain",1980,"storms",100900000,4.2
"Spain",1980,"temperatures",0,4
"Spain",1980,"volcanic",0,0
"Spain",1980,"wildfires",0,1.7
"Spain",1990,"drought",7.7e+08,0
"Spain",1990,"earthquakes",4400400,0
"Spain",1990,"floods",57660000,1.6
"Spain",1990,"fog",0,0
"Spain",1990,"glacialLake",0,0
"Spain",1990,"landslides",2e+06,8.4
"Spain",1990,"massMovements",0,0
"Spain",1990,"storms",52100000,4.8
"Spain",1990,"temperatures",82430000,3
"Spain",1990,"volcanic",0,0
"Spain",1990,"wildfires",4210800,2
"Spain",2000,"drought",0,0
"Spain",2000,"earthquakes",0,0
"Spain",2000,"floods",65620800,5.8
"Spain",2000,"fog",0,0
"Spain",2000,"glacialLake",0,0
"Spain",2000,"landslides",0,0
"Spain",2000,"massMovements",0,0
"Spain",2000,"storms",234700000,5.8
"Spain",2000,"temperatures",8.8e+07,1515.9
"Spain",2000,"volcanic",0,0
"Spain",2000,"wildfires",271200000,2.9
"Spain",2010,"drought",0,0
"Spain",2010,"earthquakes",2e+07,1
"Spain",2010,"floods",315500000,5.6
"Spain",2010,"fog",0,0
"Spain",2010,"glacialLake",0,0
"Spain",2010,"landslides",0,0
"Spain",2010,"massMovements",0,0
"Spain",2010,"storms",3.4e+07,1.6
"Spain",2010,"temperatures",0,1.1
"Spain",2010,"volcanic",0,0
"Spain",2010,"wildfires",0,0.8
"Spain",2020,"drought",0,0
"Spain",2020,"earthquakes",0,0
"Spain",2020,"floods",4.7e+07,1
"Spain",2020,"fog",0,0
"Spain",2020,"glacialLake",0,0
"Spain",2020,"landslides",0,0
"Spain",2020,"massMovements",0,0
"Spain",2020,"storms",738333300,7.3333335
"Spain",2020,"temperatures",0,0
"Spain",2020,"volcanic",333333340,0.33333334
"Spain",2020,"wildfires",0,0
"Sri Lanka",1900,"drought",0,0
"Sri Lanka",1900,"earthquakes",0,0
"Sri Lanka",1900,"floods",0,0
"Sri Lanka",1900,"fog",0,0
"Sri Lanka",1900,"glacialLake",0,0
"Sri Lanka",1900,"landslides",0,0
"Sri Lanka",1900,"massMovements",0,0
"Sri Lanka",1900,"storms",0,0
"Sri Lanka",1900,"temperatures",0,0
"Sri Lanka",1900,"volcanic",0,0
"Sri Lanka",1900,"wildfires",0,0
"Sri Lanka",1910,"drought",0,0
"Sri Lanka",1910,"earthquakes",0,0
"Sri Lanka",1910,"floods",0,0
"Sri Lanka",1910,"fog",0,0
"Sri Lanka",1910,"glacialLake",0,0
"Sri Lanka",1910,"landslides",0,0
"Sri Lanka",1910,"massMovements",0,0
"Sri Lanka",1910,"storms",0,0
"Sri Lanka",1910,"temperatures",0,0
"Sri Lanka",1910,"volcanic",0,0
"Sri Lanka",1910,"wildfires",0,0
"Sri Lanka",1920,"drought",0,0
"Sri Lanka",1920,"earthquakes",0,0
"Sri Lanka",1920,"floods",0,0
"Sri Lanka",1920,"fog",0,0
"Sri Lanka",1920,"glacialLake",0,0
"Sri Lanka",1920,"landslides",0,0
"Sri Lanka",1920,"massMovements",0,0
"Sri Lanka",1920,"storms",0,0
"Sri Lanka",1920,"temperatures",0,0
"Sri Lanka",1920,"volcanic",0,0
"Sri Lanka",1920,"wildfires",0,0
"Sri Lanka",1930,"drought",0,0
"Sri Lanka",1930,"earthquakes",0,0
"Sri Lanka",1930,"floods",0,0
"Sri Lanka",1930,"fog",0,0
"Sri Lanka",1930,"glacialLake",0,0
"Sri Lanka",1930,"landslides",0,0
"Sri Lanka",1930,"massMovements",0,0
"Sri Lanka",1930,"storms",0,0
"Sri Lanka",1930,"temperatures",0,0
"Sri Lanka",1930,"volcanic",0,0
"Sri Lanka",1930,"wildfires",0,0
"Sri Lanka",1940,"drought",0,0
"Sri Lanka",1940,"earthquakes",0,0
"Sri Lanka",1940,"floods",0,0
"Sri Lanka",1940,"fog",0,0
"Sri Lanka",1940,"glacialLake",0,0
"Sri Lanka",1940,"landslides",0,0
"Sri Lanka",1940,"massMovements",0,0
"Sri Lanka",1940,"storms",0,0
"Sri Lanka",1940,"temperatures",0,0
"Sri Lanka",1940,"volcanic",0,0
"Sri Lanka",1940,"wildfires",0,0
"Sri Lanka",1950,"drought",0,0
"Sri Lanka",1950,"earthquakes",0,0
"Sri Lanka",1950,"floods",0,0
"Sri Lanka",1950,"fog",0,0
"Sri Lanka",1950,"glacialLake",0,0
"Sri Lanka",1950,"landslides",0,0
"Sri Lanka",1950,"massMovements",0,0
"Sri Lanka",1950,"storms",0,20
"Sri Lanka",1950,"temperatures",0,0
"Sri Lanka",1950,"volcanic",0,0
"Sri Lanka",1950,"wildfires",0,0
"Sri Lanka",1960,"drought",0,0
"Sri Lanka",1960,"earthquakes",0,0
"Sri Lanka",1960,"floods",1650000,10.9
"Sri Lanka",1960,"fog",0,0
"Sri Lanka",1960,"glacialLake",0,0
"Sri Lanka",1960,"landslides",0,0
"Sri Lanka",1960,"massMovements",0,0
"Sri Lanka",1960,"storms",3730000,20.6
"Sri Lanka",1960,"temperatures",0,0
"Sri Lanka",1960,"volcanic",0,0
"Sri Lanka",1960,"wildfires",0,0
"Sri Lanka",1970,"drought",0,0
"Sri Lanka",1970,"earthquakes",0,0
"Sri Lanka",1970,"floods",0,1
"Sri Lanka",1970,"fog",0,0
"Sri Lanka",1970,"glacialLake",0,0
"Sri Lanka",1970,"landslides",0,5.4
"Sri Lanka",1970,"massMovements",0,0
"Sri Lanka",1970,"storms",1e+07,74
"Sri Lanka",1970,"temperatures",0,0
"Sri Lanka",1970,"volcanic",0,0
"Sri Lanka",1970,"wildfires",0,0
"Sri Lanka",1980,"drought",0,0
"Sri Lanka",1980,"earthquakes",0,0
"Sri Lanka",1980,"floods",3893400,48.3
"Sri Lanka",1980,"fog",0,0
"Sri Lanka",1980,"glacialLake",0,0
"Sri Lanka",1980,"landslides",0,0
"Sri Lanka",1980,"massMovements",0,0
"Sri Lanka",1980,"storms",0,0
"Sri Lanka",1980,"temperatures",0,0
"Sri Lanka",1980,"volcanic",0,0
"Sri Lanka",1980,"wildfires",0,0
"Sri Lanka",1990,"drought",0,0
"Sri Lanka",1990,"earthquakes",0,0
"Sri Lanka",1990,"floods",28388000,10.5
"Sri Lanka",1990,"fog",0,0
"Sri Lanka",1990,"glacialLake",0,0
"Sri Lanka",1990,"landslides",0,6.5
"Sri Lanka",1990,"massMovements",0,0
"Sri Lanka",1990,"storms",0,0
"Sri Lanka",1990,"temperatures",0,0
"Sri Lanka",1990,"volcanic",0,0
"Sri Lanka",1990,"wildfires",0,0
"Sri Lanka",2000,"drought",0,0
"Sri Lanka",2000,"earthquakes",131650000,3539.9
"Sri Lanka",2000,"floods",3505000,36.3
"Sri Lanka",2000,"fog",0,0
"Sri Lanka",2000,"glacialLake",0,0
"Sri Lanka",2000,"landslides",0,0
"Sri Lanka",2000,"massMovements",0,0
"Sri Lanka",2000,"storms",0,1.4
"Sri Lanka",2000,"temperatures",0,0
"Sri Lanka",2000,"volcanic",0,0
"Sri Lanka",2000,"wildfires",0,0
"Sri Lanka",2010,"drought",4500000,0
"Sri Lanka",2010,"earthquakes",0,0
"Sri Lanka",2010,"floods",219920000,93.7
"Sri Lanka",2010,"fog",0,0
"Sri Lanka",2010,"glacialLake",0,0
"Sri Lanka",2010,"landslides",0,24.1
"Sri Lanka",2010,"massMovements",0,0
"Sri Lanka",2010,"storms",40300000,5.6
"Sri Lanka",2010,"temperatures",0,0
"Sri Lanka",2010,"volcanic",0,0
"Sri Lanka",2010,"wildfires",0,0
"Sri Lanka",2020,"drought",0,0
"Sri Lanka",2020,"earthquakes",0,0
"Sri Lanka",2020,"floods",0,17.333334
"Sri Lanka",2020,"fog",0,0
"Sri Lanka",2020,"glacialLake",0,0
"Sri Lanka",2020,"landslides",0,0
"Sri Lanka",2020,"massMovements",0,0
"Sri Lanka",2020,"storms",0,1.6666666
"Sri Lanka",2020,"temperatures",0,0
"Sri Lanka",2020,"volcanic",0,0
"Sri Lanka",2020,"wildfires",0,0
"Sudan",1900,"drought",0,0
"Sudan",1900,"earthquakes",0,0
"Sudan",1900,"floods",0,0
"Sudan",1900,"fog",0,0
"Sudan",1900,"glacialLake",0,0
"Sudan",1900,"landslides",0,0
"Sudan",1900,"massMovements",0,0
"Sudan",1900,"storms",0,0
"Sudan",1900,"temperatures",0,0
"Sudan",1900,"volcanic",0,0
"Sudan",1900,"wildfires",0,0
"Sudan",1910,"drought",0,0
"Sudan",1910,"earthquakes",0,0
"Sudan",1910,"floods",0,0
"Sudan",1910,"fog",0,0
"Sudan",1910,"glacialLake",0,0
"Sudan",1910,"landslides",0,0
"Sudan",1910,"massMovements",0,0
"Sudan",1910,"storms",0,0
"Sudan",1910,"temperatures",0,0
"Sudan",1910,"volcanic",0,0
"Sudan",1910,"wildfires",0,0
"Sudan",1920,"drought",0,0
"Sudan",1920,"earthquakes",0,0
"Sudan",1920,"floods",0,0
"Sudan",1920,"fog",0,0
"Sudan",1920,"glacialLake",0,0
"Sudan",1920,"landslides",0,0
"Sudan",1920,"massMovements",0,0
"Sudan",1920,"storms",0,0
"Sudan",1920,"temperatures",0,0
"Sudan",1920,"volcanic",0,0
"Sudan",1920,"wildfires",0,0
"Sudan",1930,"drought",0,0
"Sudan",1930,"earthquakes",0,0
"Sudan",1930,"floods",0,0
"Sudan",1930,"fog",0,0
"Sudan",1930,"glacialLake",0,0
"Sudan",1930,"landslides",0,0
"Sudan",1930,"massMovements",0,0
"Sudan",1930,"storms",0,0
"Sudan",1930,"temperatures",0,0
"Sudan",1930,"volcanic",0,0
"Sudan",1930,"wildfires",0,0
"Sudan",1940,"drought",0,0
"Sudan",1940,"earthquakes",0,0
"Sudan",1940,"floods",0,0
"Sudan",1940,"fog",0,0
"Sudan",1940,"glacialLake",0,0
"Sudan",1940,"landslides",0,0
"Sudan",1940,"massMovements",0,0
"Sudan",1940,"storms",0,0
"Sudan",1940,"temperatures",0,0
"Sudan",1940,"volcanic",0,0
"Sudan",1940,"wildfires",0,0
"Sudan",1950,"drought",0,0
"Sudan",1950,"earthquakes",0,0
"Sudan",1950,"floods",0,0
"Sudan",1950,"fog",0,0
"Sudan",1950,"glacialLake",0,0
"Sudan",1950,"landslides",0,0
"Sudan",1950,"massMovements",0,0
"Sudan",1950,"storms",0,0
"Sudan",1950,"temperatures",0,0
"Sudan",1950,"volcanic",0,0
"Sudan",1950,"wildfires",0,0
"Sudan",1960,"drought",0,0
"Sudan",1960,"earthquakes",0,0
"Sudan",1960,"floods",0,0
"Sudan",1960,"fog",0,0
"Sudan",1960,"glacialLake",0,0
"Sudan",1960,"landslides",0,0
"Sudan",1960,"massMovements",0,0
"Sudan",1960,"storms",0,0
"Sudan",1960,"temperatures",0,0
"Sudan",1960,"volcanic",0,0
"Sudan",1960,"wildfires",0,0
"Sudan",1970,"drought",0,0
"Sudan",1970,"earthquakes",0,0
"Sudan",1970,"floods",2500000,3.4
"Sudan",1970,"fog",0,0
"Sudan",1970,"glacialLake",0,0
"Sudan",1970,"landslides",0,0
"Sudan",1970,"massMovements",0,0
"Sudan",1970,"storms",0,0
"Sudan",1970,"temperatures",0,0
"Sudan",1970,"volcanic",0,0
"Sudan",1970,"wildfires",0,0
"Sudan",1980,"drought",0,15000
"Sudan",1980,"earthquakes",0,0
"Sudan",1980,"floods",0,9.6
"Sudan",1980,"fog",0,0
"Sudan",1980,"glacialLake",0,0
"Sudan",1980,"landslides",0,0
"Sudan",1980,"massMovements",0,0
"Sudan",1980,"storms",0,0
"Sudan",1980,"temperatures",0,0
"Sudan",1980,"volcanic",0,0
"Sudan",1980,"wildfires",0,0
"Sudan",1990,"drought",0,0
"Sudan",1990,"earthquakes",0,0.3
"Sudan",1990,"floods",4020000,33
"Sudan",1990,"fog",0,0
"Sudan",1990,"glacialLake",0,0
"Sudan",1990,"landslides",0,0
"Sudan",1990,"massMovements",0,0
"Sudan",1990,"storms",0,0
"Sudan",1990,"temperatures",0,0
"Sudan",1990,"volcanic",0,0
"Sudan",1990,"wildfires",0,4.7
"Sudan",2000,"drought",0,0
"Sudan",2000,"earthquakes",0,0
"Sudan",2000,"floods",48600000,22.5
"Sudan",2000,"fog",0,0
"Sudan",2000,"glacialLake",0,0
"Sudan",2000,"landslides",0,0
"Sudan",2000,"massMovements",0,0
"Sudan",2000,"storms",0,3.3
"Sudan",2000,"temperatures",0,0
"Sudan",2000,"volcanic",0,0
"Sudan",2000,"wildfires",0,0
"Sudan",2010,"drought",0,0
"Sudan",2010,"earthquakes",0,0
"Sudan",2010,"floods",7e+05,52.6
"Sudan",2010,"fog",0,0
"Sudan",2010,"glacialLake",0,0
"Sudan",2010,"landslides",0,0
"Sudan",2010,"massMovements",0,0
"Sudan",2010,"storms",0,2
"Sudan",2010,"temperatures",0,1.6
"Sudan",2010,"volcanic",0,0
"Sudan",2010,"wildfires",0,0
"Sudan",2020,"drought",0,0
"Sudan",2020,"earthquakes",0,0
"Sudan",2020,"floods",83333336,117.666664
"Sudan",2020,"fog",0,0
"Sudan",2020,"glacialLake",0,0
"Sudan",2020,"landslides",0,0
"Sudan",2020,"massMovements",0,0
"Sudan",2020,"storms",0,0
"Sudan",2020,"temperatures",0,0
"Sudan",2020,"volcanic",0,0
"Sudan",2020,"wildfires",0,0
"Suriname",1900,"drought",0,0
"Suriname",1900,"earthquakes",0,0
"Suriname",1900,"floods",0,0
"Suriname",1900,"fog",0,0
"Suriname",1900,"glacialLake",0,0
"Suriname",1900,"landslides",0,0
"Suriname",1900,"massMovements",0,0
"Suriname",1900,"storms",0,0
"Suriname",1900,"temperatures",0,0
"Suriname",1900,"volcanic",0,0
"Suriname",1900,"wildfires",0,0
"Suriname",1910,"drought",0,0
"Suriname",1910,"earthquakes",0,0
"Suriname",1910,"floods",0,0
"Suriname",1910,"fog",0,0
"Suriname",1910,"glacialLake",0,0
"Suriname",1910,"landslides",0,0
"Suriname",1910,"massMovements",0,0
"Suriname",1910,"storms",0,0
"Suriname",1910,"temperatures",0,0
"Suriname",1910,"volcanic",0,0
"Suriname",1910,"wildfires",0,0
"Suriname",1920,"drought",0,0
"Suriname",1920,"earthquakes",0,0
"Suriname",1920,"floods",0,0
"Suriname",1920,"fog",0,0
"Suriname",1920,"glacialLake",0,0
"Suriname",1920,"landslides",0,0
"Suriname",1920,"massMovements",0,0
"Suriname",1920,"storms",0,0
"Suriname",1920,"temperatures",0,0
"Suriname",1920,"volcanic",0,0
"Suriname",1920,"wildfires",0,0
"Suriname",1930,"drought",0,0
"Suriname",1930,"earthquakes",0,0
"Suriname",1930,"floods",0,0
"Suriname",1930,"fog",0,0
"Suriname",1930,"glacialLake",0,0
"Suriname",1930,"landslides",0,0
"Suriname",1930,"massMovements",0,0
"Suriname",1930,"storms",0,0
"Suriname",1930,"temperatures",0,0
"Suriname",1930,"volcanic",0,0
"Suriname",1930,"wildfires",0,0
"Suriname",1940,"drought",0,0
"Suriname",1940,"earthquakes",0,0
"Suriname",1940,"floods",0,0
"Suriname",1940,"fog",0,0
"Suriname",1940,"glacialLake",0,0
"Suriname",1940,"landslides",0,0
"Suriname",1940,"massMovements",0,0
"Suriname",1940,"storms",0,0
"Suriname",1940,"temperatures",0,0
"Suriname",1940,"volcanic",0,0
"Suriname",1940,"wildfires",0,0
"Suriname",1950,"drought",0,0
"Suriname",1950,"earthquakes",0,0
"Suriname",1950,"floods",0,0
"Suriname",1950,"fog",0,0
"Suriname",1950,"glacialLake",0,0
"Suriname",1950,"landslides",0,0
"Suriname",1950,"massMovements",0,0
"Suriname",1950,"storms",0,0
"Suriname",1950,"temperatures",0,0
"Suriname",1950,"volcanic",0,0
"Suriname",1950,"wildfires",0,0
"Suriname",1960,"drought",0,0
"Suriname",1960,"earthquakes",0,0
"Suriname",1960,"floods",5000,0
"Suriname",1960,"fog",0,0
"Suriname",1960,"glacialLake",0,0
"Suriname",1960,"landslides",0,0
"Suriname",1960,"massMovements",0,0
"Suriname",1960,"storms",0,0
"Suriname",1960,"temperatures",0,0
"Suriname",1960,"volcanic",0,0
"Suriname",1960,"wildfires",0,0
"Suriname",1970,"drought",0,0
"Suriname",1970,"earthquakes",0,0
"Suriname",1970,"floods",0,0
"Suriname",1970,"fog",0,0
"Suriname",1970,"glacialLake",0,0
"Suriname",1970,"landslides",0,0
"Suriname",1970,"massMovements",0,0
"Suriname",1970,"storms",0,0
"Suriname",1970,"temperatures",0,0
"Suriname",1970,"volcanic",0,0
"Suriname",1970,"wildfires",0,0
"Suriname",1980,"drought",0,0
"Suriname",1980,"earthquakes",0,0
"Suriname",1980,"floods",0,0
"Suriname",1980,"fog",0,0
"Suriname",1980,"glacialLake",0,0
"Suriname",1980,"landslides",0,0
"Suriname",1980,"massMovements",0,0
"Suriname",1980,"storms",0,0
"Suriname",1980,"temperatures",0,0
"Suriname",1980,"volcanic",0,0
"Suriname",1980,"wildfires",0,0
"Suriname",1990,"drought",0,0
"Suriname",1990,"earthquakes",0,0
"Suriname",1990,"floods",0,0
"Suriname",1990,"fog",0,0
"Suriname",1990,"glacialLake",0,0
"Suriname",1990,"landslides",0,0
"Suriname",1990,"massMovements",0,0
"Suriname",1990,"storms",0,0
"Suriname",1990,"temperatures",0,0
"Suriname",1990,"volcanic",0,0
"Suriname",1990,"wildfires",0,0
"Suriname",2000,"drought",0,0
"Suriname",2000,"earthquakes",0,0
"Suriname",2000,"floods",0,0.5
"Suriname",2000,"fog",0,0
"Suriname",2000,"glacialLake",0,0
"Suriname",2000,"landslides",0,0
"Suriname",2000,"massMovements",0,0
"Suriname",2000,"storms",0,0
"Suriname",2000,"temperatures",0,0
"Suriname",2000,"volcanic",0,0
"Suriname",2000,"wildfires",0,0
"Suriname",2010,"drought",0,0
"Suriname",2010,"earthquakes",0,0
"Suriname",2010,"floods",0,0
"Suriname",2010,"fog",0,0
"Suriname",2010,"glacialLake",0,0
"Suriname",2010,"landslides",0,0
"Suriname",2010,"massMovements",0,0
"Suriname",2010,"storms",0,0
"Suriname",2010,"temperatures",0,0
"Suriname",2010,"volcanic",0,0
"Suriname",2010,"wildfires",0,0
"Suriname",2020,"drought",0,0
"Suriname",2020,"earthquakes",0,0
"Suriname",2020,"floods",0,0
"Suriname",2020,"fog",0,0
"Suriname",2020,"glacialLake",0,0
"Suriname",2020,"landslides",0,0
"Suriname",2020,"massMovements",0,0
"Suriname",2020,"storms",0,0
"Suriname",2020,"temperatures",0,0
"Suriname",2020,"volcanic",0,0
"Suriname",2020,"wildfires",0,0
"Sweden",1900,"drought",0,0
"Sweden",1900,"earthquakes",0,0
"Sweden",1900,"floods",0,0
"Sweden",1900,"fog",0,0
"Sweden",1900,"glacialLake",0,0
"Sweden",1900,"landslides",0,0
"Sweden",1900,"massMovements",0,0
"Sweden",1900,"storms",0,0
"Sweden",1900,"temperatures",0,0
"Sweden",1900,"volcanic",0,0
"Sweden",1900,"wildfires",0,0
"Sweden",1910,"drought",0,0
"Sweden",1910,"earthquakes",0,0
"Sweden",1910,"floods",0,0
"Sweden",1910,"fog",0,0
"Sweden",1910,"glacialLake",0,0
"Sweden",1910,"landslides",0,0
"Sweden",1910,"massMovements",0,0
"Sweden",1910,"storms",0,0
"Sweden",1910,"temperatures",0,0
"Sweden",1910,"volcanic",0,0
"Sweden",1910,"wildfires",0,0
"Sweden",1920,"drought",0,0
"Sweden",1920,"earthquakes",0,0
"Sweden",1920,"floods",0,0
"Sweden",1920,"fog",0,0
"Sweden",1920,"glacialLake",0,0
"Sweden",1920,"landslides",0,0
"Sweden",1920,"massMovements",0,0
"Sweden",1920,"storms",0,0
"Sweden",1920,"temperatures",0,0
"Sweden",1920,"volcanic",0,0
"Sweden",1920,"wildfires",0,0
"Sweden",1930,"drought",0,0
"Sweden",1930,"earthquakes",0,0
"Sweden",1930,"floods",0,0
"Sweden",1930,"fog",0,0
"Sweden",1930,"glacialLake",0,0
"Sweden",1930,"landslides",0,0
"Sweden",1930,"massMovements",0,0
"Sweden",1930,"storms",0,0
"Sweden",1930,"temperatures",0,0
"Sweden",1930,"volcanic",0,0
"Sweden",1930,"wildfires",0,0
"Sweden",1940,"drought",0,0
"Sweden",1940,"earthquakes",0,0
"Sweden",1940,"floods",0,0
"Sweden",1940,"fog",0,0
"Sweden",1940,"glacialLake",0,0
"Sweden",1940,"landslides",0,0
"Sweden",1940,"massMovements",0,0
"Sweden",1940,"storms",0,0
"Sweden",1940,"temperatures",0,0
"Sweden",1940,"volcanic",0,0
"Sweden",1940,"wildfires",0,0
"Sweden",1950,"drought",0,0
"Sweden",1950,"earthquakes",0,0
"Sweden",1950,"floods",0,0
"Sweden",1950,"fog",0,0
"Sweden",1950,"glacialLake",0,0
"Sweden",1950,"landslides",0,0
"Sweden",1950,"massMovements",0,0
"Sweden",1950,"storms",0,0
"Sweden",1950,"temperatures",0,0
"Sweden",1950,"volcanic",0,0
"Sweden",1950,"wildfires",0,0
"Sweden",1960,"drought",0,0
"Sweden",1960,"earthquakes",0,0
"Sweden",1960,"floods",0,0
"Sweden",1960,"fog",0,0
"Sweden",1960,"glacialLake",0,0
"Sweden",1960,"landslides",0,0
"Sweden",1960,"massMovements",0,0
"Sweden",1960,"storms",0,0
"Sweden",1960,"temperatures",0,0
"Sweden",1960,"volcanic",0,0
"Sweden",1960,"wildfires",0,0
"Sweden",1970,"drought",0,0
"Sweden",1970,"earthquakes",0,0
"Sweden",1970,"floods",1.7e+07,0
"Sweden",1970,"fog",0,0
"Sweden",1970,"glacialLake",0,0
"Sweden",1970,"landslides",1100000,1.3
"Sweden",1970,"massMovements",0,0
"Sweden",1970,"storms",0,0
"Sweden",1970,"temperatures",0,0
"Sweden",1970,"volcanic",0,0
"Sweden",1970,"wildfires",0,0
"Sweden",1980,"drought",0,0
"Sweden",1980,"earthquakes",0,0
